mcc	acc	f1	f1_weighted	precision	recall	auroc	tp	tn	fp	fn	name	variables	representation	fold	run
0.6488006244604897	0.8240850059031877	0.818070818070818	0.8242293464111645	0.7976190476190477	0.8395989974937343	0.8898977354099535	335	363	64	85	rf	{'n_estimators': 769, 'max_depth': 22, 'min_samples_split': 4, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'bootstrap': True, 'class_weight': 'balanced', 'ccp_alpha': 6.730236139230592e-05, 'n_jobs': 10}	ecfp-8-1024	2	27
0.671403724490319	0.8358913813459268	0.8281829419035847	0.8359871924576394	0.8170731707317073	0.8395989974937343	0.9143170426065163	335	373	64	75	rf	{'n_estimators': 769, 'max_depth': 22, 'min_samples_split': 4, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'bootstrap': True, 'class_weight': 'balanced', 'ccp_alpha': 6.730236139230592e-05, 'n_jobs': 10}	ecfp-8-1024	3	27
0.6458655054116396	0.8226950354609929	0.8161764705882353	0.8228438611430194	0.7966507177033493	0.8366834170854272	0.898560884781048	333	363	65	85	rf	{'n_estimators': 769, 'max_depth': 22, 'min_samples_split': 4, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'bootstrap': True, 'class_weight': 'balanced', 'ccp_alpha': 6.730236139230592e-05, 'n_jobs': 10}	ecfp-8-1024	4	27
0.6629380658026489	0.8311688311688312	0.824969400244798	0.8313172782035002	0.8042959427207638	0.8467336683417085	0.9124688028113843	337	367	61	82	rf	{'n_estimators': 974, 'max_depth': 21, 'min_samples_split': 4, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'bootstrap': True, 'class_weight': 'balanced', 'ccp_alpha': 5.141457049805954e-05, 'n_jobs': 10}	ecfp-8-1024	0	28
0.6672576742589956	0.833530106257379	0.8269938650306748	0.833656518203743	0.8100961538461539	0.8446115288220551	0.9066080379520228	337	369	62	79	rf	{'n_estimators': 974, 'max_depth': 21, 'min_samples_split': 4, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'bootstrap': True, 'class_weight': 'balanced', 'ccp_alpha': 5.141457049805954e-05, 'n_jobs': 10}	ecfp-8-1024	1	28
0.6515546531242353	0.8252656434474617	0.8199513381995134	0.8254119087295154	0.7966903073286052	0.8446115288220551	0.8895061313999284	337	362	62	86	rf	{'n_estimators': 974, 'max_depth': 21, 'min_samples_split': 4, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'bootstrap': True, 'class_weight': 'balanced', 'ccp_alpha': 5.141457049805954e-05, 'n_jobs': 10}	ecfp-8-1024	2	28
0.6715838262581264	0.8358913813459268	0.8286066584463625	0.8359986309469395	0.8155339805825242	0.8421052631578947	0.9134107590404582	336	372	63	76	rf	{'n_estimators': 974, 'max_depth': 21, 'min_samples_split': 4, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'bootstrap': True, 'class_weight': 'balanced', 'ccp_alpha': 5.141457049805954e-05, 'n_jobs': 10}	ecfp-8-1024	3	28
0.6316552773074148	0.8156028368794326	0.8088235294117647	0.8157576155887402	0.7894736842105263	0.8291457286432161	0.8990936826992102	330	360	68	88	rf	{'n_estimators': 974, 'max_depth': 21, 'min_samples_split': 4, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'bootstrap': True, 'class_weight': 'balanced', 'ccp_alpha': 5.141457049805954e-05, 'n_jobs': 10}	ecfp-8-1024	4	28
-0.0036028201060988355	0.5029515938606848	0.4423841059602649	0.5003070070620509	0.4677871148459384	0.41959798994974873	0.48948249040301733	167	259	231	190	knn	{'n_neighbors': 7, 'weights': 'uniform', 'algorithm': 'kd_tree', 'leaf_size': 84, 'p': 1, 'metric': 'minkowski', 'metric_params': None, 'n_jobs': 10}	chemberta-2	0	29
0.014495753440038237	0.5100354191263282	0.4686299615877081	0.5092644522280187	0.4790575916230366	0.45864661654135336	0.5151606695309703	183	249	216	199	knn	{'n_neighbors': 7, 'weights': 'uniform', 'algorithm': 'kd_tree', 'leaf_size': 84, 'p': 1, 'metric': 'minkowski', 'metric_params': None, 'n_jobs': 10}	chemberta-2	1	29
0.00982883356153343	0.5088547815820543	0.45549738219895286	0.5069040809594464	0.4767123287671233	0.43609022556390975	0.5023580155746509	174	257	225	191	knn	{'n_neighbors': 7, 'weights': 'uniform', 'algorithm': 'kd_tree', 'leaf_size': 84, 'p': 1, 'metric': 'minkowski', 'metric_params': None, 'n_jobs': 10}	chemberta-2	2	29
-0.028224741258729945	0.4911452184179457	0.42456608811748997	0.4876929672171813	0.4542857142857143	0.39849624060150374	0.49289238721804507	159	257	240	191	knn	{'n_neighbors': 7, 'weights': 'uniform', 'algorithm': 'kd_tree', 'leaf_size': 84, 'p': 1, 'metric': 'minkowski', 'metric_params': None, 'n_jobs': 10}	chemberta-2	3	29
0.030320138116314118	0.5189125295508275	0.46797385620915033	0.5172090787702536	0.4877384196185286	0.44974874371859297	0.507770437006461	179	260	219	188	knn	{'n_neighbors': 7, 'weights': 'uniform', 'algorithm': 'kd_tree', 'leaf_size': 84, 'p': 1, 'metric': 'minkowski', 'metric_params': None, 'n_jobs': 10}	chemberta-2	4	29
-0.043632718845264366	0.48760330578512395	0.3817663817663818	0.47757440371076737	0.4407894736842105	0.33668341708542715	0.48283175342189794	134	279	264	170	rf	{'n_estimators': 987, 'max_depth': 20, 'min_samples_split': 4, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'bootstrap': True, 'class_weight': 'balanced', 'ccp_alpha': 5.286566767763461e-05, 'n_jobs': 10}	esm2-8m	0	30
-0.032256972496739866	0.4911452184179457	0.40387275242047027	0.48440429673945895	0.4506172839506173	0.3659147869674185	0.4834239616899392	146	270	253	178	rf	{'n_estimators': 987, 'max_depth': 20, 'min_samples_split': 4, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'bootstrap': True, 'class_weight': 'balanced', 'ccp_alpha': 5.286566767763461e-05, 'n_jobs': 10}	esm2-8m	1	30
0.03398892731324921	0.525383707201889	0.4139941690962099	0.5130070918568136	0.49477351916376305	0.3558897243107769	0.5094768170426065	142	303	257	145	rf	{'n_estimators': 987, 'max_depth': 20, 'min_samples_split': 4, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'bootstrap': True, 'class_weight': 'balanced', 'ccp_alpha': 5.286566767763461e-05, 'n_jobs': 10}	esm2-8m	2	30
-0.0039335332266034785	0.5076741440377804	0.38945827232796487	0.49422723479284586	0.46830985915492956	0.3333333333333333	0.4974937343358396	133	297	266	151	rf	{'n_estimators': 987, 'max_depth': 20, 'min_samples_split': 4, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'bootstrap': True, 'class_weight': 'balanced', 'ccp_alpha': 5.286566767763461e-05, 'n_jobs': 10}	esm2-8m	3	30
-0.042566636752812276	0.48817966903073284	0.3805436337625179	0.47766537354128996	0.4418604651162791	0.3341708542713568	0.4821989411342426	133	280	265	168	rf	{'n_estimators': 987, 'max_depth': 20, 'min_samples_split': 4, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'bootstrap': True, 'class_weight': 'balanced', 'ccp_alpha': 5.286566767763461e-05, 'n_jobs': 10}	esm2-8m	4	30
-0.007619161144988794	0.5017709563164109	0.4327956989247312	0.4979954685433926	0.4653179190751445	0.4045226130653266	0.4884668330516726	161	264	237	185	lightgbm	{'n_estimators': 70, 'class_weight': 'balanced', 'num_leaves': 1010, 'max_depth': 10, 'subsample': 0.8844699942271923, 'colsample_bytree': 0.9946833989154713, 'min_split_gain': 0.0001253727450009183, 'reg_alpha': 3.3053618444979146e-07, 'learning_rate': 0.040610350381113366, 'verbose': -1, 'n_jobs': 10}	chemberta-2	0	31
0.02299944013983732	0.512396694214876	0.4894932014833127	0.5126813703957204	0.48292682926829267	0.49624060150375937	0.5033454171142141	198	236	201	212	lightgbm	{'n_estimators': 70, 'class_weight': 'balanced', 'num_leaves': 1010, 'max_depth': 10, 'subsample': 0.8844699942271923, 'colsample_bytree': 0.9946833989154713, 'min_split_gain': 0.0001253727450009183, 'reg_alpha': 3.3053618444979146e-07, 'learning_rate': 0.040610350381113366, 'verbose': -1, 'n_jobs': 10}	chemberta-2	1	31
0.010283235017240044	0.5076741440377804	0.46878980891719746	0.5071180424353958	0.47668393782383417	0.46115288220551376	0.4994797261009667	184	246	215	202	lightgbm	{'n_estimators': 70, 'class_weight': 'balanced', 'num_leaves': 1010, 'max_depth': 10, 'subsample': 0.8844699942271923, 'colsample_bytree': 0.9946833989154713, 'min_split_gain': 0.0001253727450009183, 'reg_alpha': 3.3053618444979146e-07, 'learning_rate': 0.040610350381113366, 'verbose': -1, 'n_jobs': 10}	chemberta-2	2	31
-0.02488555834827992	0.4887839433293979	0.462111801242236	0.4889939601962259	0.458128078817734	0.46616541353383456	0.48637777479412814	186	228	213	220	lightgbm	{'n_estimators': 70, 'class_weight': 'balanced', 'num_leaves': 1010, 'max_depth': 10, 'subsample': 0.8844699942271923, 'colsample_bytree': 0.9946833989154713, 'min_split_gain': 0.0001253727450009183, 'reg_alpha': 3.3053618444979146e-07, 'learning_rate': 0.040610350381113366, 'verbose': -1, 'n_jobs': 10}	chemberta-2	3	31
-0.01347953083673185	0.49645390070921985	0.45103092783505155	0.4954621327425349	0.46296296296296297	0.4396984924623116	0.49660691852117733	175	245	223	203	lightgbm	{'n_estimators': 70, 'class_weight': 'balanced', 'num_leaves': 1010, 'max_depth': 10, 'subsample': 0.8844699942271923, 'colsample_bytree': 0.9946833989154713, 'min_split_gain': 0.0001253727450009183, 'reg_alpha': 3.3053618444979146e-07, 'learning_rate': 0.040610350381113366, 'verbose': -1, 'n_jobs': 10}	chemberta-2	4	31
0.6679282857029663	0.833530106257379	0.8278388278388278	0.8336797055758094	0.8052256532066508	0.8517587939698492	0.9129276672896779	339	367	59	82	rf	{'n_estimators': 779, 'max_depth': 22, 'min_samples_split': 4, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'bootstrap': True, 'class_weight': 'balanced', 'ccp_alpha': 8.869798177229966e-05, 'n_jobs': 10}	ecfp-8-1024	0	32
0.6623155535505977	0.8311688311688312	0.8241082410824109	0.831289045528986	0.8091787439613527	0.8395989974937343	0.9082471804511278	335	369	64	79	rf	{'n_estimators': 779, 'max_depth': 22, 'min_samples_split': 4, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'bootstrap': True, 'class_weight': 'balanced', 'ccp_alpha': 8.869798177229966e-05, 'n_jobs': 10}	ecfp-8-1024	1	32
0.6395951973267111	0.8193624557260921	0.8136419001218027	0.8195131691039829	0.7914691943127962	0.8370927318295739	0.8905019244539921	334	360	65	88	rf	{'n_estimators': 779, 'max_depth': 22, 'min_samples_split': 4, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'bootstrap': True, 'class_weight': 'balanced', 'ccp_alpha': 8.869798177229966e-05, 'n_jobs': 10}	ecfp-8-1024	2	32
0.6715838262581264	0.8358913813459268	0.8286066584463625	0.8359986309469395	0.8155339805825242	0.8421052631578947	0.9126779001074113	336	372	63	76	rf	{'n_estimators': 779, 'max_depth': 22, 'min_samples_split': 4, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'bootstrap': True, 'class_weight': 'balanced', 'ccp_alpha': 8.869798177229966e-05, 'n_jobs': 10}	ecfp-8-1024	3	32
0.6551029840406477	0.8274231678486997	0.8206388206388207	0.8275622546935492	0.8028846153846154	0.8391959798994975	0.9001648869346733	334	366	64	82	rf	{'n_estimators': 779, 'max_depth': 22, 'min_samples_split': 4, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'bootstrap': True, 'class_weight': 'balanced', 'ccp_alpha': 8.869798177229966e-05, 'n_jobs': 10}	ecfp-8-1024	4	32
0.6039699116025787	0.7981109799291618	0.8	0.7979781406154794	0.7483588621444202	0.8592964824120602	0.8744502020122886	342	334	56	115	rf	{'n_estimators': 948, 'max_depth': 6, 'min_samples_split': 3, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'bootstrap': True, 'class_weight': 'balanced', 'ccp_alpha': 0.00013509748702992768, 'n_jobs': 10}	ecfp-8-1024	0	33
0.6041728505283599	0.7992916174734357	0.7995283018867925	0.7992776290329299	0.755011135857461	0.849624060150376	0.8807677676333692	339	338	60	110	rf	{'n_estimators': 948, 'max_depth': 6, 'min_samples_split': 3, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'bootstrap': True, 'class_weight': 'balanced', 'ccp_alpha': 0.00013509748702992768, 'n_jobs': 10}	ecfp-8-1024	1	33
0.5740403818290508	0.7839433293978748	0.7849588719153937	0.7838794815290392	0.7389380530973452	0.8370927318295739	0.8507205513784462	334	330	65	118	rf	{'n_estimators': 948, 'max_depth': 6, 'min_samples_split': 3, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'bootstrap': True, 'class_weight': 'balanced', 'ccp_alpha': 0.00013509748702992768, 'n_jobs': 10}	ecfp-8-1024	2	33
0.5972882320008104	0.7957497048406139	0.7962308598351001	0.7957206647166865	0.7511111111111111	0.8471177944862155	0.8859816953097028	338	336	61	112	rf	{'n_estimators': 948, 'max_depth': 6, 'min_samples_split': 3, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'bootstrap': True, 'class_weight': 'balanced', 'ccp_alpha': 0.00013509748702992768, 'n_jobs': 10}	ecfp-8-1024	3	33
0.589476399856425	0.7919621749408984	0.7919621749408984	0.7919621749408984	0.7477678571428571	0.8417085427135679	0.8621175071787509	335	335	63	113	rf	{'n_estimators': 948, 'max_depth': 6, 'min_samples_split': 3, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'bootstrap': True, 'class_weight': 'balanced', 'ccp_alpha': 0.00013509748702992768, 'n_jobs': 10}	ecfp-8-1024	4	33
0.6701626651097193	0.8347107438016529	0.8288508557457213	0.8348579099400438	0.8071428571428572	0.8517587939698492	0.9102136517778201	339	368	59	81	rf	{'n_estimators': 626, 'max_depth': 21, 'min_samples_split': 4, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'bootstrap': True, 'class_weight': 'balanced', 'ccp_alpha': 1.0988198879137603e-10, 'n_jobs': 10}	ecfp-8-1024	0	34
0.6528522268717735	0.8264462809917356	0.8191881918819188	0.8265698579913352	0.8043478260869565	0.8345864661654135	0.9061996509129968	333	367	66	81	rf	{'n_estimators': 626, 'max_depth': 21, 'min_samples_split': 4, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'bootstrap': True, 'class_weight': 'balanced', 'ccp_alpha': 1.0988198879137603e-10, 'n_jobs': 10}	ecfp-8-1024	1	34
0.6401496667721523	0.8193624557260921	0.8145454545454546	0.8195121208951107	0.7887323943661971	0.8421052631578947	0.8865075635517364	336	358	63	90	rf	{'n_estimators': 626, 'max_depth': 21, 'min_samples_split': 4, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'bootstrap': True, 'class_weight': 'balanced', 'ccp_alpha': 1.0988198879137603e-10, 'n_jobs': 10}	ecfp-8-1024	2	34
0.6670472168900097	0.833530106257379	0.8265682656826568	0.8336486392978112	0.8115942028985508	0.8421052631578947	0.9123198621553885	336	370	63	78	rf	{'n_estimators': 626, 'max_depth': 21, 'min_samples_split': 4, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'bootstrap': True, 'class_weight': 'balanced', 'ccp_alpha': 1.0988198879137603e-10, 'n_jobs': 10}	ecfp-8-1024	3	34
0.6316552773074148	0.8156028368794326	0.8088235294117647	0.8157576155887402	0.7894736842105263	0.8291457286432161	0.8989029971284996	330	360	68	88	rf	{'n_estimators': 626, 'max_depth': 21, 'min_samples_split': 4, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'bootstrap': True, 'class_weight': 'balanced', 'ccp_alpha': 1.0988198879137603e-10, 'n_jobs': 10}	ecfp-8-1024	4	34
0.6392124476682951	0.8181818181818182	0.8149038461538461	0.8183187172456315	0.7811059907834101	0.8517587939698492	0.9061230428310819	339	354	59	95	rf	{'n_estimators': 709, 'max_depth': 13, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'bootstrap': True, 'class_weight': 'balanced', 'ccp_alpha': 3.433549178606573e-05, 'n_jobs': 10}	ecfp-8-1024	0	35
0.6543413321586364	0.8264462809917356	0.8218181818181818	0.8265900769384397	0.795774647887324	0.849624060150376	0.9031898943788041	339	361	60	87	rf	{'n_estimators': 709, 'max_depth': 13, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'bootstrap': True, 'class_weight': 'balanced', 'ccp_alpha': 3.433549178606573e-05, 'n_jobs': 10}	ecfp-8-1024	1	35
0.6472760885092299	0.8217237308146399	0.8200238379022646	0.8218052461472801	0.7818181818181819	0.8621553884711779	0.8850026852846402	344	352	55	96	rf	{'n_estimators': 709, 'max_depth': 13, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'bootstrap': True, 'class_weight': 'balanced', 'ccp_alpha': 3.433549178606573e-05, 'n_jobs': 10}	ecfp-8-1024	2	35
0.6732635526739487	0.8358913813459268	0.8315151515151515	0.8360273516628783	0.8051643192488263	0.8596491228070176	0.9088569638381668	343	365	56	83	rf	{'n_estimators': 709, 'max_depth': 13, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'bootstrap': True, 'class_weight': 'balanced', 'ccp_alpha': 3.433549178606573e-05, 'n_jobs': 10}	ecfp-8-1024	3	35
0.6406498947441651	0.8191489361702128	0.8154402895054282	0.8192907500055985	0.7842227378190255	0.8492462311557789	0.8947471733668342	338	355	60	93	rf	{'n_estimators': 709, 'max_depth': 13, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'bootstrap': True, 'class_weight': 'balanced', 'ccp_alpha': 3.433549178606573e-05, 'n_jobs': 10}	ecfp-8-1024	4	35
0.6579621344772241	0.8288075560802833	0.8220858895705522	0.8289528480753743	0.8033573141486811	0.8417085427135679	0.910694899889201	335	367	63	82	rf	{'n_estimators': 434, 'max_depth': 24, 'min_samples_split': 3, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'bootstrap': True, 'class_weight': 'balanced', 'ccp_alpha': 0.00022368854534852149, 'n_jobs': 10}	ecfp-8-1024	0	36
0.660271927990731	0.8299881936245572	0.8235294117647058	0.8301206060089277	0.8057553956834532	0.8421052631578947	0.9050192445399212	336	367	63	81	rf	{'n_estimators': 434, 'max_depth': 24, 'min_samples_split': 3, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'bootstrap': True, 'class_weight': 'balanced', 'ccp_alpha': 0.00022368854534852149, 'n_jobs': 10}	ecfp-8-1024	1	36
0.6341602014483109	0.8158205430932703	0.8125	0.8159515157906847	0.7806004618937644	0.8471177944862155	0.8885550930898676	338	353	61	95	rf	{'n_estimators': 434, 'max_depth': 24, 'min_samples_split': 3, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'bootstrap': True, 'class_weight': 'balanced', 'ccp_alpha': 0.00022368854534852149, 'n_jobs': 10}	ecfp-8-1024	2	36
0.6668516085212738	0.833530106257379	0.8261405672009864	0.8336388990181185	0.8131067961165048	0.8395989974937343	0.9105464554242749	335	371	64	77	rf	{'n_estimators': 434, 'max_depth': 24, 'min_samples_split': 3, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'bootstrap': True, 'class_weight': 'balanced', 'ccp_alpha': 0.00022368854534852149, 'n_jobs': 10}	ecfp-8-1024	3	36
0.6603261558887134	0.8297872340425532	0.823960880195599	0.8299338928350395	0.8023809523809524	0.8467336683417085	0.8964745603015075	337	365	61	83	rf	{'n_estimators': 434, 'max_depth': 24, 'min_samples_split': 3, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'bootstrap': True, 'class_weight': 'balanced', 'ccp_alpha': 0.00022368854534852149, 'n_jobs': 10}	ecfp-8-1024	4	36
0.6490458769789627	0.8229043683589138	0.8201438848920863	0.8230263432097737	0.7844036697247706	0.8592964824120602	0.9054291502053698	342	355	56	94	rf	{'n_estimators': 427, 'max_depth': 23, 'min_samples_split': 3, 'min_samples_leaf': 4, 'max_features': 'sqrt', 'bootstrap': True, 'class_weight': 'balanced', 'ccp_alpha': 0.00026135018203165243, 'n_jobs': 10}	ecfp-8-1024	0	37
0.6587871990757524	0.8288075560802833	0.8238153098420413	0.8289508467300607	0.7995283018867925	0.849624060150376	0.9034080737558181	339	363	60	85	rf	{'n_estimators': 427, 'max_depth': 23, 'min_samples_split': 3, 'min_samples_leaf': 4, 'max_features': 'sqrt', 'bootstrap': True, 'class_weight': 'balanced', 'ccp_alpha': 0.00026135018203165243, 'n_jobs': 10}	ecfp-8-1024	1	37
0.6323213822179684	0.8146399055489965	0.8119760479041916	0.8147546467979578	0.7775229357798165	0.849624060150376	0.8870110544217686	339	351	60	97	rf	{'n_estimators': 427, 'max_depth': 23, 'min_samples_split': 3, 'min_samples_leaf': 4, 'max_features': 'sqrt', 'bootstrap': True, 'class_weight': 'balanced', 'ccp_alpha': 0.00026135018203165243, 'n_jobs': 10}	ecfp-8-1024	2	37
0.6508098680289996	0.8252656434474617	0.8186274509803921	0.8254017339536203	0.8009592326139089	0.8370927318295739	0.9096177944862155	334	365	65	83	rf	{'n_estimators': 427, 'max_depth': 23, 'min_samples_split': 3, 'min_samples_leaf': 4, 'max_features': 'sqrt', 'bootstrap': True, 'class_weight': 'balanced', 'ccp_alpha': 0.00026135018203165243, 'n_jobs': 10}	ecfp-8-1024	3	37
0.6324527049113653	0.8156028368794326	0.8102189781021898	0.8157637338084077	0.785377358490566	0.8366834170854272	0.893429199569275	333	357	65	91	rf	{'n_estimators': 427, 'max_depth': 23, 'min_samples_split': 3, 'min_samples_leaf': 4, 'max_features': 'sqrt', 'bootstrap': True, 'class_weight': 'balanced', 'ccp_alpha': 0.00026135018203165243, 'n_jobs': 10}	ecfp-8-1024	4	37
0.017812984939638263	0.5088547815820543	0.49391727493917276	0.5093001659544337	0.47877358490566035	0.5100502512562815	0.504795693388994	203	228	195	221	lightgbm	{'n_estimators': 15, 'class_weight': 'balanced', 'num_leaves': 647, 'max_depth': 10, 'subsample': 0.7088685531126483, 'colsample_bytree': 0.319041501245081, 'min_split_gain': 3.255279985314856e-06, 'reg_alpha': 6.451902903624562e-09, 'learning_rate': 1.2187835762994865e-07, 'verbose': -1, 'n_jobs': 10}	esm2-8m	0	38
-0.024356902021023506	0.48760330578512395	0.4745762711864407	0.48802353270766213	0.45901639344262296	0.49122807017543857	0.4750044754744003	196	217	203	231	lightgbm	{'n_estimators': 15, 'class_weight': 'balanced', 'num_leaves': 647, 'max_depth': 10, 'subsample': 0.7088685531126483, 'colsample_bytree': 0.319041501245081, 'min_split_gain': 3.255279985314856e-06, 'reg_alpha': 6.451902903624562e-09, 'learning_rate': 1.2187835762994865e-07, 'verbose': -1, 'n_jobs': 10}	esm2-8m	1	38
-0.031289485110062146	0.4852420306965762	0.4617283950617284	0.48556122032057863	0.45498783454987834	0.46867167919799496	0.4902322771213749	187	224	212	224	lightgbm	{'n_estimators': 15, 'class_weight': 'balanced', 'num_leaves': 647, 'max_depth': 10, 'subsample': 0.7088685531126483, 'colsample_bytree': 0.319041501245081, 'min_split_gain': 3.255279985314856e-06, 'reg_alpha': 6.451902903624562e-09, 'learning_rate': 1.2187835762994865e-07, 'verbose': -1, 'n_jobs': 10}	esm2-8m	2	38
-0.017367110980598798	0.4935064935064935	0.45764854614412137	0.4932285249222891	0.461734693877551	0.45363408521303256	0.4863218313641246	181	237	218	211	lightgbm	{'n_estimators': 15, 'class_weight': 'balanced', 'num_leaves': 647, 'max_depth': 10, 'subsample': 0.7088685531126483, 'colsample_bytree': 0.319041501245081, 'min_split_gain': 3.255279985314856e-06, 'reg_alpha': 6.451902903624562e-09, 'learning_rate': 1.2187835762994865e-07, 'verbose': -1, 'n_jobs': 10}	esm2-8m	3	38
0.019532297240733507	0.5118203309692672	0.4778761061946903	0.5116319612424381	0.48091603053435117	0.4748743718592965	0.5127422828427854	189	244	209	204	lightgbm	{'n_estimators': 15, 'class_weight': 'balanced', 'num_leaves': 647, 'max_depth': 10, 'subsample': 0.7088685531126483, 'colsample_bytree': 0.319041501245081, 'min_split_gain': 3.255279985314856e-06, 'reg_alpha': 6.451902903624562e-09, 'learning_rate': 1.2187835762994865e-07, 'verbose': -1, 'n_jobs': 10}	esm2-8m	4	38
0.6549179708161816	0.8264462809917356	0.8222490931076178	0.8265963534535667	0.7925407925407926	0.8542713567839196	0.9108907566787166	340	360	58	89	rf	{'n_estimators': 999, 'max_depth': 18, 'min_samples_split': 5, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'bootstrap': True, 'class_weight': 'balanced', 'ccp_alpha': 0.00022790115625375074, 'n_jobs': 10}	ecfp-8-1024	0	39
0.6585172068319757	0.8288075560802833	0.8233861144945189	0.8289503890201145	0.8009478672985783	0.8471177944862155	0.9042248478338704	338	364	61	84	rf	{'n_estimators': 999, 'max_depth': 18, 'min_samples_split': 5, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'bootstrap': True, 'class_weight': 'balanced', 'ccp_alpha': 0.00022790115625375074, 'n_jobs': 10}	ecfp-8-1024	1	39
0.6524302127294411	0.8252656434474617	0.821256038647343	0.8254045443065882	0.7925407925407926	0.8521303258145363	0.8882641872538489	340	359	59	89	rf	{'n_estimators': 999, 'max_depth': 18, 'min_samples_split': 5, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'bootstrap': True, 'class_weight': 'balanced', 'ccp_alpha': 0.00022790115625375074, 'n_jobs': 10}	ecfp-8-1024	2	39
0.6657460811264013	0.8323494687131051	0.8272506082725061	0.8324898043215618	0.8037825059101655	0.8521303258145363	0.9097856247762263	340	365	59	83	rf	{'n_estimators': 999, 'max_depth': 18, 'min_samples_split': 5, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'bootstrap': True, 'class_weight': 'balanced', 'ccp_alpha': 0.00022790115625375074, 'n_jobs': 10}	ecfp-8-1024	3	39
0.639142804723547	0.8191489361702128	0.8131868131868132	0.8193060138662244	0.7909738717339667	0.8366834170854272	0.8970466170136396	333	360	65	88	rf	{'n_estimators': 999, 'max_depth': 18, 'min_samples_split': 5, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'bootstrap': True, 'class_weight': 'balanced', 'ccp_alpha': 0.00022790115625375074, 'n_jobs': 10}	ecfp-8-1024	4	39
-0.03319049820962433	0.500590318772137	0.3076923076923077	0.46763913497733695	0.4413145539906103	0.23618090452261306	0.47112511331714246	94	330	304	119	knn	{'n_neighbors': 96, 'weights': 'distance', 'algorithm': 'auto', 'leaf_size': 44, 'p': 1, 'metric': 'manhattan', 'metric_params': None, 'n_jobs': 10}	chemberta-2	0	40
-0.05909288808768966	0.4852420306965762	0.32507739938080493	0.4620120460019223	0.4251012145748988	0.2631578947368421	0.4620367883995703	105	306	294	142	knn	{'n_neighbors': 96, 'weights': 'distance', 'algorithm': 'auto', 'leaf_size': 44, 'p': 1, 'metric': 'manhattan', 'metric_params': None, 'n_jobs': 10}	chemberta-2	1	40
-0.039966534593672054	0.4923258559622196	0.35240963855421686	0.47412316360040174	0.44150943396226416	0.2932330827067669	0.47339889903329757	117	300	282	148	knn	{'n_neighbors': 96, 'weights': 'distance', 'algorithm': 'auto', 'leaf_size': 44, 'p': 1, 'metric': 'manhattan', 'metric_params': None, 'n_jobs': 10}	chemberta-2	2	40
-0.09575975287312463	0.4734356552538371	0.26644736842105265	0.4372222349055599	0.3875598086124402	0.20300751879699247	0.449578186537773	81	320	318	128	knn	{'n_neighbors': 96, 'weights': 'distance', 'algorithm': 'auto', 'leaf_size': 44, 'p': 1, 'metric': 'manhattan', 'metric_params': None, 'n_jobs': 10}	chemberta-2	3	40
